file_path,filename,category,subcategory,label,language,file_size
data\samples\benign\wordpress_class-wp-role.php,wordpress_class-wp-role.php,benign,wordpress,0,PHP,2523
data\samples\benign\wordpress_class-wp-roles.php,wordpress_class-wp-roles.php,benign,wordpress,0,PHP,9326
data\samples\benign\wordpress_class-wp-script-modules.php,wordpress_class-wp-script-modules.php,benign,wordpress,0,PHP,40599
data\samples\benign\wordpress_class-wp-scripts.php,wordpress_class-wp-scripts.php,benign,wordpress,0,PHP,36754
data\samples\benign\wordpress_class-wp-session-tokens.php,wordpress_class-wp-session-tokens.php,benign,wordpress,0,PHP,7319
data\samples\benign\wordpress_class-wp-simplepie-file.php,wordpress_class-wp-simplepie-file.php,benign,wordpress,0,PHP,3552
data\samples\benign\wordpress_class-wp-simplepie-sanitize-kses.php,wordpress_class-wp-simplepie-sanitize-kses.php,benign,wordpress,0,PHP,1903
data\samples\webshell\johnTroony_php_webshells_Antichat_Shell.php,johnTroony_php_webshells_Antichat_Shell.php,webshell,johnTroony_webshell,1,PHP,12828
data\samples\webshell\johnTroony_php_webshells_Ayyildiz_Tim.php,johnTroony_php_webshells_Ayyildiz_Tim.php,webshell,johnTroony_webshell,1,PHP,10144
data\samples\webshell\johnTroony_php_webshells_CrystalShell.php,johnTroony_php_webshells_CrystalShell.php,webshell,johnTroony_webshell,1,PHP,41610
data\samples\webshell\johnTroony_php_webshells_GFS_web-shell.php,johnTroony_php_webshells_GFS_web-shell.php,webshell,johnTroony_webshell,1,PHP,21782
data\samples\webshell\johnTroony_php_webshells_GRP_WebShell.php,johnTroony_php_webshells_GRP_WebShell.php,webshell,johnTroony_webshell,1,PHP,16928
data\samples\webshell\johnTroony_php_webshells_c99_madnet.php,johnTroony_php_webshells_c99_madnet.php,webshell,johnTroony_webshell,1,PHP,44351
data\samples\webshell\johnTroony_php_webshells_configkillerionkros.php,johnTroony_php_webshells_configkillerionkros.php,webshell,johnTroony_webshell,1,PHP,7616
data\samples\webshell\johnTroony_php_webshells_cpanel.php,johnTroony_php_webshells_cpanel.php,webshell,johnTroony_webshell,1,PHP,8773
data\samples\webshell\johnTroony_php_webshells_fatal.php,johnTroony_php_webshells_fatal.php,webshell,johnTroony_webshell,1,PHP,19031
data\samples\webshell\johnTroony_php_webshells_go-shell.php,johnTroony_php_webshells_go-shell.php,webshell,johnTroony_webshell,1,PHP,2137
data\samples\webshell\johnTroony_php_webshells_h4ntu_shell.php,johnTroony_php_webshells_h4ntu_shell.php,webshell,johnTroony_webshell,1,PHP,2475
data\samples\webshell\johnTroony_php_webshells_hiddens_shell.php,johnTroony_php_webshells_hiddens_shell.php,webshell,johnTroony_webshell,1,PHP,7236
data\samples\webshell\tennc_webshell_2013110125222650.aspx,tennc_webshell_2013110125222650.aspx,webshell,tennc_webshell,1,ASP,27229
data\samples\webshell\tennc_webshell_3802.php,tennc_webshell_3802.php,webshell,tennc_webshell,1,PHP,88
data\samples\webshell\tennc_webshell_404.php,tennc_webshell_404.php,webshell,tennc_webshell,1,PHP,108
data\samples\webshell\tennc_webshell_Expdoor.com ASP专用小马.asp,tennc_webshell_Expdoor.com ASP专用小马.asp,webshell,tennc_webshell,1,ASP,1428
data\samples\webshell\tennc_webshell_Inderxer.asp,tennc_webshell_Inderxer.asp,webshell,tennc_webshell,1,ASP,10269
data\samples\webshell\tennc_webshell_RemExp.asp,tennc_webshell_RemExp.asp,webshell,tennc_webshell,1,ASP,4947
data\samples\webshell\tennc_webshell_Server Variables.asp,tennc_webshell_Server Variables.asp,webshell,tennc_webshell,1,ASP,4947
data\samples\webshell\tennc_webshell_a.asp,tennc_webshell_a.asp,webshell,tennc_webshell,1,ASP,71
data\samples\webshell\tennc_webshell_a.aspx,tennc_webshell_a.aspx,webshell,tennc_webshell,1,ASP,1550
data\samples\webshell\tennc_webshell_abcd.aspx,tennc_webshell_abcd.aspx,webshell,tennc_webshell,1,ASP,118
data\samples\webshell\tennc_webshell_back.php,tennc_webshell_back.php,webshell,tennc_webshell,1,PHP,2976
data\samples\webshell\tennc_webshell_back.py,tennc_webshell_back.py,webshell,tennc_webshell,1,Python,1522
data\samples\webshell\tennc_webshell_base.asp,tennc_webshell_base.asp,webshell,tennc_webshell,1,ASP,205
data\samples\webshell\tennc_webshell_bypass-all.asp,tennc_webshell_bypass-all.asp,webshell,tennc_webshell,1,ASP,236
data\samples\webshell\tennc_webshell_bypass-iisuser-p.asp,tennc_webshell_bypass-iisuser-p.asp,webshell,tennc_webshell,1,ASP,193
data\samples\webshell\tennc_webshell_bypass-waf.asp,tennc_webshell_bypass-waf.asp,webshell,tennc_webshell,1,ASP,102
data\samples\webshell\tennc_webshell_bypass01.php,tennc_webshell_bypass01.php,webshell,tennc_webshell,1,PHP,142
data\samples\webshell\tennc_webshell_bypass_safedog_03.asp,tennc_webshell_bypass_safedog_03.asp,webshell,tennc_webshell,1,ASP,490
data\samples\webshell\tennc_webshell_class-initialize.asp,tennc_webshell_class-initialize.asp,webshell,tennc_webshell,1,ASP,132
data\samples\webshell\tennc_webshell_class-terminate.asp,tennc_webshell_class-terminate.asp,webshell,tennc_webshell,1,ASP,148
data\samples\webshell\tennc_webshell_cmd提权马.asp,tennc_webshell_cmd提权马.asp,webshell,tennc_webshell,1,ASP,2680
data\samples\webshell\tennc_webshell_con2.aspx,tennc_webshell_con2.aspx,webshell,tennc_webshell,1,ASP,31666
data\samples\webshell\tennc_webshell_cpanel.asp,tennc_webshell_cpanel.asp,webshell,tennc_webshell,1,ASP,4947
data\samples\webshell\tennc_webshell_create-activex-object.asp,tennc_webshell_create-activex-object.asp,webshell,tennc_webshell,1,ASP,604
data\samples\webshell\tennc_webshell_execute-session.asp,tennc_webshell_execute-session.asp,webshell,tennc_webshell,1,ASP,141
data\samples\webshell\tennc_webshell_filesystembrowser.aspx,tennc_webshell_filesystembrowser.aspx,webshell,tennc_webshell,1,ASP,6945
data\samples\webshell\tennc_webshell_good_1.asp,tennc_webshell_good_1.asp,webshell,tennc_webshell,1,ASP,23117
data\samples\webshell\tennc_webshell_ice.asp,tennc_webshell_ice.asp,webshell,tennc_webshell,1,ASP,99672
data\samples\webshell\tennc_webshell_jsp_custom_script_for_oracle.jsp,tennc_webshell_jsp_custom_script_for_oracle.jsp,webshell,tennc_webshell,1,JSP,21853
data\samples\webshell\tennc_webshell_jsp_custom_spy_for_mysql.jsp,tennc_webshell_jsp_custom_spy_for_mysql.jsp,webshell,tennc_webshell,1,JSP,14306
data\samples\webshell\tennc_webshell_klasvayv.asp,tennc_webshell_klasvayv.asp,webshell,tennc_webshell,1,ASP,4947
data\samples\webshell\tennc_webshell_php1.php,tennc_webshell_php1.php,webshell,tennc_webshell,1,PHP,337
data\samples\webshell\tennc_webshell_php2.php,tennc_webshell_php2.php,webshell,tennc_webshell,1,PHP,473
data\samples\webshell\tennc_webshell_php3.php,tennc_webshell_php3.php,webshell,tennc_webshell,1,PHP,632
data\samples\webshell\tennc_webshell_php_create_function.php,tennc_webshell_php_create_function.php,webshell,tennc_webshell,1,PHP,87
data\samples\webshell\tennc_webshell_php_custom_script_for_mysql_fix.php,tennc_webshell_php_custom_script_for_mysql_fix.php,webshell,tennc_webshell,1,PHP,12391
data\samples\webshell\tennc_webshell_php_custom_spy_for_mysql.php,tennc_webshell_php_custom_spy_for_mysql.php,webshell,tennc_webshell,1,PHP,10788
data\samples\webshell\tennc_webshell_php_niu_3.php,tennc_webshell_php_niu_3.php,webshell,tennc_webshell,1,PHP,1106
data\samples\webshell\tennc_webshell_proxy.py,tennc_webshell_proxy.py,webshell,tennc_webshell,1,Python,1779
data\samples\webshell\tennc_webshell_python2_custom_script.py,tennc_webshell_python2_custom_script.py,webshell,tennc_webshell,1,Python,12223
data\samples\webshell\tennc_webshell_radhat.asp,tennc_webshell_radhat.asp,webshell,tennc_webshell,1,ASP,97557
data\samples\webshell\tennc_webshell_shell-2021-03-18.php,tennc_webshell_shell-2021-03-18.php,webshell,tennc_webshell,1,PHP,818
data\samples\webshell\tennc_webshell_shell-2021-04-23.php,tennc_webshell_shell-2021-04-23.php,webshell,tennc_webshell,1,PHP,1033
data\samples\webshell\tennc_webshell_shell.asp,tennc_webshell_shell.asp,webshell,tennc_webshell,1,ASP,981
data\samples\webshell\tennc_webshell_shell2020-12-06.php,tennc_webshell_shell2020-12-06.php,webshell,tennc_webshell,1,PHP,660
data\samples\webshell\tennc_webshell_spexec.aspx,tennc_webshell_spexec.aspx,webshell,tennc_webshell,1,ASP,14423
data\samples\webshell\tennc_webshell_sql.aspx,tennc_webshell_sql.aspx,webshell,tennc_webshell,1,ASP,3303
data\samples\webshell\tennc_webshell_utf7-bypass.asp,tennc_webshell_utf7-bypass.asp,webshell,tennc_webshell,1,ASP,159
data\samples\webshell\tennc_webshell_vbencode-bypass.asp,tennc_webshell_vbencode-bypass.asp,webshell,tennc_webshell,1,ASP,97
data\samples\webshell\tennc_webshell_xslt.asp,tennc_webshell_xslt.asp,webshell,tennc_webshell,1,ASP,782
data\samples\webshell\tennc_webshell_xslt.aspx,tennc_webshell_xslt.aspx,webshell,tennc_webshell,1,ASP,1475
data\samples\webshell\tennc_webshell_xx.asp,tennc_webshell_xx.asp,webshell,tennc_webshell,1,ASP,4947
data\samples\webshell\tennc_webshell_不带引号的Asp一句话.asp,tennc_webshell_不带引号的Asp一句话.asp,webshell,tennc_webshell,1,ASP,264
data\samples\sqli\builtin_sqli_payload_001.txt,builtin_sqli_payload_001.txt,sqli,builtin_sqli,1,Text,11
data\samples\sqli\builtin_sqli_payload_002.txt,builtin_sqli_payload_002.txt,sqli,builtin_sqli,1,Text,15
data\samples\sqli\builtin_sqli_payload_003.txt,builtin_sqli_payload_003.txt,sqli,builtin_sqli,1,Text,15
data\samples\sqli\builtin_sqli_payload_004.txt,builtin_sqli_payload_004.txt,sqli,builtin_sqli,1,Text,11
data\samples\sqli\builtin_sqli_payload_005.txt,builtin_sqli_payload_005.txt,sqli,builtin_sqli,1,Text,10
data\samples\sqli\builtin_sqli_payload_006.txt,builtin_sqli_payload_006.txt,sqli,builtin_sqli,1,Text,13
data\samples\sqli\builtin_sqli_payload_007.txt,builtin_sqli_payload_007.txt,sqli,builtin_sqli,1,Text,12
data\samples\sqli\builtin_sqli_payload_008.txt,builtin_sqli_payload_008.txt,sqli,builtin_sqli,1,Text,8
data\samples\sqli\builtin_sqli_payload_009.txt,builtin_sqli_payload_009.txt,sqli,builtin_sqli,1,Text,8
data\samples\sqli\builtin_sqli_payload_010.txt,builtin_sqli_payload_010.txt,sqli,builtin_sqli,1,Text,9
data\samples\sqli\builtin_sqli_payload_011.txt,builtin_sqli_payload_011.txt,sqli,builtin_sqli,1,Text,7
data\samples\sqli\builtin_sqli_payload_012.txt,builtin_sqli_payload_012.txt,sqli,builtin_sqli,1,Text,22
data\samples\sqli\builtin_sqli_payload_013.txt,builtin_sqli_payload_013.txt,sqli,builtin_sqli,1,Text,27
data\samples\sqli\builtin_sqli_payload_014.txt,builtin_sqli_payload_014.txt,sqli,builtin_sqli,1,Text,32
data\samples\sqli\builtin_sqli_payload_015.txt,builtin_sqli_payload_015.txt,sqli,builtin_sqli,1,Text,23
data\samples\sqli\builtin_sqli_payload_016.txt,builtin_sqli_payload_016.txt,sqli,builtin_sqli,1,Text,25
data\samples\sqli\builtin_sqli_payload_017.txt,builtin_sqli_payload_017.txt,sqli,builtin_sqli,1,Text,27
data\samples\sqli\builtin_sqli_payload_018.txt,builtin_sqli_payload_018.txt,sqli,builtin_sqli,1,Text,27
data\samples\sqli\builtin_sqli_payload_019.txt,builtin_sqli_payload_019.txt,sqli,builtin_sqli,1,Text,28
data\samples\sqli\builtin_sqli_payload_020.txt,builtin_sqli_payload_020.txt,sqli,builtin_sqli,1,Text,32
data\samples\sqli\builtin_sqli_payload_021.txt,builtin_sqli_payload_021.txt,sqli,builtin_sqli,1,Text,31
data\samples\sqli\builtin_sqli_payload_022.txt,builtin_sqli_payload_022.txt,sqli,builtin_sqli,1,Text,63
data\samples\sqli\builtin_sqli_payload_023.txt,builtin_sqli_payload_023.txt,sqli,builtin_sqli,1,Text,90
data\samples\sqli\builtin_sqli_payload_024.txt,builtin_sqli_payload_024.txt,sqli,builtin_sqli,1,Text,107
data\samples\sqli\builtin_sqli_payload_025.txt,builtin_sqli_payload_025.txt,sqli,builtin_sqli,1,Text,104
data\samples\sqli\builtin_sqli_payload_026.txt,builtin_sqli_payload_026.txt,sqli,builtin_sqli,1,Text,69
data\samples\sqli\builtin_sqli_payload_027.txt,builtin_sqli_payload_027.txt,sqli,builtin_sqli,1,Text,51
data\samples\sqli\builtin_sqli_payload_028.txt,builtin_sqli_payload_028.txt,sqli,builtin_sqli,1,Text,12
data\samples\sqli\builtin_sqli_payload_029.txt,builtin_sqli_payload_029.txt,sqli,builtin_sqli,1,Text,12
data\samples\sqli\builtin_sqli_payload_030.txt,builtin_sqli_payload_030.txt,sqli,builtin_sqli,1,Text,37
data\samples\sqli\builtin_sqli_payload_031.txt,builtin_sqli_payload_031.txt,sqli,builtin_sqli,1,Text,37
data\samples\sqli\builtin_sqli_payload_032.txt,builtin_sqli_payload_032.txt,sqli,builtin_sqli,1,Text,39
data\samples\sqli\builtin_sqli_payload_033.txt,builtin_sqli_payload_033.txt,sqli,builtin_sqli,1,Text,49
data\samples\sqli\builtin_sqli_payload_034.txt,builtin_sqli_payload_034.txt,sqli,builtin_sqli,1,Text,50
data\samples\sqli\builtin_sqli_payload_035.txt,builtin_sqli_payload_035.txt,sqli,builtin_sqli,1,Text,38
data\samples\sqli\builtin_sqli_payload_036.txt,builtin_sqli_payload_036.txt,sqli,builtin_sqli,1,Text,39
data\samples\sqli\builtin_sqli_payload_037.txt,builtin_sqli_payload_037.txt,sqli,builtin_sqli,1,Text,20
data\samples\sqli\builtin_sqli_payload_038.txt,builtin_sqli_payload_038.txt,sqli,builtin_sqli,1,Text,17
data\samples\sqli\builtin_sqli_payload_039.txt,builtin_sqli_payload_039.txt,sqli,builtin_sqli,1,Text,18
data\samples\sqli\builtin_sqli_payload_040.txt,builtin_sqli_payload_040.txt,sqli,builtin_sqli,1,Text,39
data\samples\sqli\builtin_sqli_payload_041.txt,builtin_sqli_payload_041.txt,sqli,builtin_sqli,1,Text,27
data\samples\sqli\builtin_sqli_payload_042.txt,builtin_sqli_payload_042.txt,sqli,builtin_sqli,1,Text,27
data\samples\sqli\builtin_sqli_payload_043.txt,builtin_sqli_payload_043.txt,sqli,builtin_sqli,1,Text,54
data\samples\sqli\builtin_sqli_payload_044.txt,builtin_sqli_payload_044.txt,sqli,builtin_sqli,1,Text,52
data\samples\sqli\builtin_sqli_payload_045.txt,builtin_sqli_payload_045.txt,sqli,builtin_sqli,1,Text,27
data\samples\sqli\builtin_sqli_payload_046.txt,builtin_sqli_payload_046.txt,sqli,builtin_sqli,1,Text,28
data\samples\sqli\builtin_sqli_payload_047.txt,builtin_sqli_payload_047.txt,sqli,builtin_sqli,1,Text,53
data\samples\sqli\builtin_sqli_payload_048.txt,builtin_sqli_payload_048.txt,sqli,builtin_sqli,1,Text,52
data\samples\sqli\builtin_sqli_payload_049.txt,builtin_sqli_payload_049.txt,sqli,builtin_sqli,1,Text,55
data\samples\sqli\builtin_sqli_payload_050.txt,builtin_sqli_payload_050.txt,sqli,builtin_sqli,1,Text,126
data\samples\sqli\builtin_sqli_payload_051.txt,builtin_sqli_payload_051.txt,sqli,builtin_sqli,1,Text,132
data\samples\sqli\builtin_sqli_payload_052.txt,builtin_sqli_payload_052.txt,sqli,builtin_sqli,1,Text,25
data\samples\sqli\builtin_sqli_payload_053.txt,builtin_sqli_payload_053.txt,sqli,builtin_sqli,1,Text,22
data\samples\sqli\builtin_sqli_payload_054.txt,builtin_sqli_payload_054.txt,sqli,builtin_sqli,1,Text,46
data\samples\sqli\builtin_sqli_payload_055.txt,builtin_sqli_payload_055.txt,sqli,builtin_sqli,1,Text,63
data\samples\sqli\builtin_sqli_payload_056.txt,builtin_sqli_payload_056.txt,sqli,builtin_sqli,1,Text,24
data\samples\sqli\builtin_sqli_payload_057.txt,builtin_sqli_payload_057.txt,sqli,builtin_sqli,1,Text,18
data\samples\sqli\builtin_sqli_payload_058.txt,builtin_sqli_payload_058.txt,sqli,builtin_sqli,1,Text,14
data\samples\sqli\builtin_sqli_payload_059.txt,builtin_sqli_payload_059.txt,sqli,builtin_sqli,1,Text,18
data\samples\sqli\builtin_sqli_payload_060.txt,builtin_sqli_payload_060.txt,sqli,builtin_sqli,1,Text,16
data\samples\sqli\builtin_sqli_payload_061.txt,builtin_sqli_payload_061.txt,sqli,builtin_sqli,1,Text,14
data\samples\sqli\builtin_sqli_payload_062.txt,builtin_sqli_payload_062.txt,sqli,builtin_sqli,1,Text,12
data\samples\sqli\builtin_sqli_payload_063.txt,builtin_sqli_payload_063.txt,sqli,builtin_sqli,1,Text,13
data\samples\sqli\builtin_sqli_payload_064.txt,builtin_sqli_payload_064.txt,sqli,builtin_sqli,1,Text,9
data\samples\sqli\builtin_sqli_payload_065.txt,builtin_sqli_payload_065.txt,sqli,builtin_sqli,1,Text,10
data\samples\sqli\builtin_sqli_payload_066.txt,builtin_sqli_payload_066.txt,sqli,builtin_sqli,1,Text,10
data\samples\sqli\builtin_sqli_payload_067.txt,builtin_sqli_payload_067.txt,sqli,builtin_sqli,1,Text,11
data\samples\sqli\builtin_sqli_payload_068.txt,builtin_sqli_payload_068.txt,sqli,builtin_sqli,1,Text,11
data\samples\sqli\builtin_sqli_payload_069.txt,builtin_sqli_payload_069.txt,sqli,builtin_sqli,1,Text,11
data\samples\sqli\builtin_sqli_payload_070.txt,builtin_sqli_payload_070.txt,sqli,builtin_sqli,1,Text,14
data\samples\sqli\builtin_sqli_payload_071.txt,builtin_sqli_payload_071.txt,sqli,builtin_sqli,1,Text,9
data\samples\sqli\builtin_sqli_payload_072.txt,builtin_sqli_payload_072.txt,sqli,builtin_sqli,1,Text,11
data\samples\sqli\builtin_sqli_payload_073.txt,builtin_sqli_payload_073.txt,sqli,builtin_sqli,1,Text,15
data\samples\sqli\builtin_sqli_payload_074.txt,builtin_sqli_payload_074.txt,sqli,builtin_sqli,1,Text,19
data\samples\sqli\builtin_sqli_payload_075.txt,builtin_sqli_payload_075.txt,sqli,builtin_sqli,1,Text,21
data\samples\sqli\builtin_sqli_payload_076.txt,builtin_sqli_payload_076.txt,sqli,builtin_sqli,1,Text,36
data\samples\sqli\builtin_sqli_payload_077.txt,builtin_sqli_payload_077.txt,sqli,builtin_sqli,1,Text,37
data\samples\sqli\builtin_sqli_payload_078.txt,builtin_sqli_payload_078.txt,sqli,builtin_sqli,1,Text,30
data\samples\sqli\builtin_sqli_payload_079.txt,builtin_sqli_payload_079.txt,sqli,builtin_sqli,1,Text,24
data\samples\sqli\builtin_sqli_payload_080.txt,builtin_sqli_payload_080.txt,sqli,builtin_sqli,1,Text,25
data\samples\sqli\builtin_sqli_payload_081.txt,builtin_sqli_payload_081.txt,sqli,builtin_sqli,1,Text,23
data\samples\sqli\builtin_sqli_payload_082.txt,builtin_sqli_payload_082.txt,sqli,builtin_sqli,1,Text,24
data\samples\obfuscated\base64\johnTroony_php_webshells_Antichat_Shell_base64.php,johnTroony_php_webshells_Antichat_Shell_base64.php,obfuscated,base64,1,PHP,17129
data\samples\obfuscated\base64\johnTroony_php_webshells_Ayyildiz_Tim_base64.php,johnTroony_php_webshells_Ayyildiz_Tim_base64.php,obfuscated,base64,1,PHP,13137
data\samples\obfuscated\base64\johnTroony_php_webshells_CrystalShell_base64.php,johnTroony_php_webshells_CrystalShell_base64.php,obfuscated,base64,1,PHP,53493
data\samples\obfuscated\base64\johnTroony_php_webshells_GFS_web-shell_base64.php,johnTroony_php_webshells_GFS_web-shell_base64.php,obfuscated,base64,1,PHP,28925
data\samples\obfuscated\base64\johnTroony_php_webshells_GRP_WebShell_base64.php,johnTroony_php_webshells_GRP_WebShell_base64.php,obfuscated,base64,1,PHP,21825
data\samples\obfuscated\base64\johnTroony_php_webshells_c99_madnet_base64.php,johnTroony_php_webshells_c99_madnet_base64.php,obfuscated,base64,1,PHP,59161
data\samples\obfuscated\base64\johnTroony_php_webshells_configkillerionkros_base64.php,johnTroony_php_webshells_configkillerionkros_base64.php,obfuscated,base64,1,PHP,10161
data\samples\obfuscated\base64\johnTroony_php_webshells_cpanel_base64.php,johnTroony_php_webshells_cpanel_base64.php,obfuscated,base64,1,PHP,11725
data\samples\obfuscated\base64\johnTroony_php_webshells_fatal_base64.php,johnTroony_php_webshells_fatal_base64.php,obfuscated,base64,1,PHP,25365
data\samples\obfuscated\base64\johnTroony_php_webshells_go-shell_base64.php,johnTroony_php_webshells_go-shell_base64.php,obfuscated,base64,1,PHP,2769
data\samples\obfuscated\base64\johnTroony_php_webshells_h4ntu_shell_base64.php,johnTroony_php_webshells_h4ntu_shell_base64.php,obfuscated,base64,1,PHP,3333
data\samples\obfuscated\base64\johnTroony_php_webshells_hiddens_shell_base64.php,johnTroony_php_webshells_hiddens_shell_base64.php,obfuscated,base64,1,PHP,9677
data\samples\obfuscated\base64\tennc_webshell_3802_base64.php,tennc_webshell_3802_base64.php,obfuscated,base64,1,PHP,137
data\samples\obfuscated\base64\tennc_webshell_404_base64.php,tennc_webshell_404_base64.php,obfuscated,base64,1,PHP,169
data\samples\obfuscated\base64\tennc_webshell_back_base64.php,tennc_webshell_back_base64.php,obfuscated,base64,1,PHP,3989
data\samples\obfuscated\base64\tennc_webshell_back_base64.py,tennc_webshell_back_base64.py,obfuscated,base64,1,Python,2072
data\samples\obfuscated\base64\tennc_webshell_bypass01_base64.php,tennc_webshell_bypass01_base64.php,obfuscated,base64,1,PHP,209
data\samples\obfuscated\base64\tennc_webshell_php1_base64.php,tennc_webshell_php1_base64.php,obfuscated,base64,1,PHP,473
data\samples\obfuscated\base64\tennc_webshell_php2_base64.php,tennc_webshell_php2_base64.php,obfuscated,base64,1,PHP,657
data\samples\obfuscated\base64\tennc_webshell_php3_base64.php,tennc_webshell_php3_base64.php,obfuscated,base64,1,PHP,865
data\samples\obfuscated\base64\tennc_webshell_php_create_function_base64.php,tennc_webshell_php_create_function_base64.php,obfuscated,base64,1,PHP,141
data\samples\obfuscated\base64\tennc_webshell_php_custom_script_for_mysql_fix_base64.php,tennc_webshell_php_custom_script_for_mysql_fix_base64.php,obfuscated,base64,1,PHP,16541
data\samples\obfuscated\base64\tennc_webshell_php_custom_spy_for_mysql_base64.php,tennc_webshell_php_custom_spy_for_mysql_base64.php,obfuscated,base64,1,PHP,14405
data\samples\obfuscated\base64\tennc_webshell_php_niu_3_base64.php,tennc_webshell_php_niu_3_base64.php,obfuscated,base64,1,PHP,1501
data\samples\obfuscated\base64\tennc_webshell_proxy_base64.py,tennc_webshell_proxy_base64.py,obfuscated,base64,1,Python,2412
data\samples\obfuscated\base64\tennc_webshell_python2_custom_script_base64.py,tennc_webshell_python2_custom_script_base64.py,obfuscated,base64,1,Python,16340
data\samples\obfuscated\base64\tennc_webshell_shell-2021-03-18_base64.php,tennc_webshell_shell-2021-03-18_base64.php,obfuscated,base64,1,PHP,1113
data\samples\obfuscated\base64\tennc_webshell_shell-2021-04-23_base64.php,tennc_webshell_shell-2021-04-23_base64.php,obfuscated,base64,1,PHP,1397
data\samples\obfuscated\base64\tennc_webshell_shell2020-12-06_base64.php,tennc_webshell_shell2020-12-06_base64.php,obfuscated,base64,1,PHP,901
data\samples\obfuscated\comment_bypass\johnTroony_php_webshells_Antichat_Shell_comment_bypass.php,johnTroony_php_webshells_Antichat_Shell_comment_bypass.php,obfuscated,comment_bypass,1,PHP,13217
data\samples\obfuscated\comment_bypass\johnTroony_php_webshells_Ayyildiz_Tim_comment_bypass.php,johnTroony_php_webshells_Ayyildiz_Tim_comment_bypass.php,obfuscated,comment_bypass,1,PHP,10155
data\samples\obfuscated\comment_bypass\johnTroony_php_webshells_CrystalShell_comment_bypass.php,johnTroony_php_webshells_CrystalShell_comment_bypass.php,obfuscated,comment_bypass,1,PHP,41157
data\samples\obfuscated\comment_bypass\johnTroony_php_webshells_GFS_web-shell_comment_bypass.php,johnTroony_php_webshells_GFS_web-shell_comment_bypass.php,obfuscated,comment_bypass,1,PHP,22229
data\samples\obfuscated\comment_bypass\johnTroony_php_webshells_GRP_WebShell_comment_bypass.php,johnTroony_php_webshells_GRP_WebShell_comment_bypass.php,obfuscated,comment_bypass,1,PHP,17016
data\samples\obfuscated\comment_bypass\johnTroony_php_webshells_c99_madnet_comment_bypass.php,johnTroony_php_webshells_c99_madnet_comment_bypass.php,obfuscated,comment_bypass,1,PHP,44370
data\samples\obfuscated\comment_bypass\johnTroony_php_webshells_configkillerionkros_comment_bypass.php,johnTroony_php_webshells_configkillerionkros_comment_bypass.php,obfuscated,comment_bypass,1,PHP,7868
data\samples\obfuscated\comment_bypass\johnTroony_php_webshells_cpanel_comment_bypass.php,johnTroony_php_webshells_cpanel_comment_bypass.php,obfuscated,comment_bypass,1,PHP,8959
data\samples\obfuscated\comment_bypass\johnTroony_php_webshells_fatal_comment_bypass.php,johnTroony_php_webshells_fatal_comment_bypass.php,obfuscated,comment_bypass,1,PHP,19372
data\samples\obfuscated\comment_bypass\johnTroony_php_webshells_h4ntu_shell_comment_bypass.php,johnTroony_php_webshells_h4ntu_shell_comment_bypass.php,obfuscated,comment_bypass,1,PHP,2561
data\samples\obfuscated\comment_bypass\johnTroony_php_webshells_hiddens_shell_comment_bypass.php,johnTroony_php_webshells_hiddens_shell_comment_bypass.php,obfuscated,comment_bypass,1,PHP,7248
data\samples\obfuscated\comment_bypass\tennc_webshell_back_comment_bypass.php,tennc_webshell_back_comment_bypass.php,obfuscated,comment_bypass,1,PHP,3159
data\samples\obfuscated\comment_bypass\tennc_webshell_back_comment_bypass.py,tennc_webshell_back_comment_bypass.py,obfuscated,comment_bypass,1,Python,1595
data\samples\obfuscated\comment_bypass\tennc_webshell_bypass01_comment_bypass.php,tennc_webshell_bypass01_comment_bypass.php,obfuscated,comment_bypass,1,PHP,163
data\samples\obfuscated\comment_bypass\tennc_webshell_php_create_function_comment_bypass.php,tennc_webshell_php_create_function_comment_bypass.php,obfuscated,comment_bypass,1,PHP,95
data\samples\obfuscated\comment_bypass\tennc_webshell_php_custom_script_for_mysql_fix_comment_bypass.php,tennc_webshell_php_custom_script_for_mysql_fix_comment_bypass.php,obfuscated,comment_bypass,1,PHP,12908
data\samples\obfuscated\comment_bypass\tennc_webshell_php_custom_spy_for_mysql_comment_bypass.php,tennc_webshell_php_custom_spy_for_mysql_comment_bypass.php,obfuscated,comment_bypass,1,PHP,11249
data\samples\obfuscated\comment_bypass\tennc_webshell_python2_custom_script_comment_bypass.py,tennc_webshell_python2_custom_script_comment_bypass.py,obfuscated,comment_bypass,1,Python,12582
data\samples\obfuscated\comment_bypass\tennc_webshell_shell-2021-03-18_comment_bypass.php,tennc_webshell_shell-2021-03-18_comment_bypass.php,obfuscated,comment_bypass,1,PHP,857
data\samples\obfuscated\comment_bypass\tennc_webshell_shell-2021-04-23_comment_bypass.php,tennc_webshell_shell-2021-04-23_comment_bypass.php,obfuscated,comment_bypass,1,PHP,1065
data\samples\obfuscated\comment_bypass\tennc_webshell_shell2020-12-06_comment_bypass.php,tennc_webshell_shell2020-12-06_comment_bypass.php,obfuscated,comment_bypass,1,PHP,694
data\samples\obfuscated\string_split\johnTroony_php_webshells_Antichat_Shell_string_split.php,johnTroony_php_webshells_Antichat_Shell_string_split.php,obfuscated,string_split,1,PHP,13223
data\samples\obfuscated\string_split\johnTroony_php_webshells_Ayyildiz_Tim_string_split.php,johnTroony_php_webshells_Ayyildiz_Tim_string_split.php,obfuscated,string_split,1,PHP,10158
